table,id,Unnamed: 0,dev_type,user_id,build_slot,dev_uname,dev_lv,gun_id,mp,ammo,mre,part,input_level,item1_num,core,dev_time,gun_rank,gun_name,file,trust_2,trust_3,trust_4,trust_5
2,41991251,12579.0,2,969312,2,KKEAHOY,23,105,1000,1000,1000,1000,1,1,3,1673957281,3,OTs-12,230119-155243.json,False,False,False,False
5,42067034,,2,760485,2,ほんなあさひ,167,270,8000,1000,8000,4000,1,1,3,1673957488,4,四式,230122-223831.json,False,False,False,False
5,42067035,,2,760485,4,ほんなあさひ,167,324,8000,1000,8000,4000,1,1,3,1673957488,5,M6 ASW,230122-223831.json,False,False,False,False
6,42074094,,2,29166,2,通心粉太多,96,135,4000,4000,1000,2000,2,20,5,1673957606,5,SR-3MP,230123-000447.json,False,False,False,False
3,43147447,,2,941633,2,必何,112,368,6000,1000,6000,4000,1,1,3,1673957646,4,UTS-15,230123-000447.json,False,False,False,False
3,43147448,,2,941633,4,必何,112,155,6000,1000,6000,4000,1,1,3,1673957646,4,M590,230123-000447.json,False,False,False,False
2,41991278,12580.0,2,531772,2,邪雷天照影雷,112,165,8000,1000,8000,4000,1,1,3,1673957803,4,M1014,230119-155243.json,False,False,False,False
2,41991278,,2,531772,2,邪雷天照影雷,112,165,8000,1000,8000,4000,1,1,3,1673957803,4,M1014,230123-000447.json,False,False,False,False
2,41991281,12581.0,2,793572,2,赤血之徒,48,69,1000,1000,1000,1000,1,1,3,1673957870,4,FAMAS,230119-155243.json,False,False,False,False
2,41991290,12582.0,2,31582,2,神葵,110,116,5000,3000,2000,4000,1,1,3,1673957933,3,Z-62,230119-155243.json,False,False,False,False
2,41991296,12583.0,2,964582,2,fytx,71,61,1000,1000,1000,1000,1,1,3,1673957985,3,StG44,230119-155243.json,False,False,False,False
2,41991296,,2,964582,2,fytx,71,61,1000,1000,1000,1000,1,1,3,1673957985,3,StG44,230123-000447.json,False,False,False,False
6,42074097,,2,1004846,2,Refaim,39,103,4000,4000,4000,2000,2,20,5,1673957987,4,UMP45,230123-000447.json,False,False,False,False
0,42274647,,2,968810,2,SKY1213,46,261,4000,5000,4000,4000,1,1,3,1673958366,5,QBU-88,230123-000447.json,False,False,False,False
0,42274648,,2,968810,4,SKY1213,46,325,8000,1000,8000,4000,1,1,3,1673958367,4,V-PM5,230123-000447.json,False,False,False,False
7,42526088,,2,480747,2,失憶迷路蛇,189,292,8000,8000,1000,4000,1,1,3,1673958455,5,RPK-16,230123-000447.json,False,False,False,False
7,42526089,,2,480747,4,失憶迷路蛇,189,307,8000,8000,1000,4000,1,1,3,1673958458,5,ZB-26,230123-000447.json,False,False,False,False
7,42526090,,2,480747,6,失憶迷路蛇,189,125,8000,8000,1000,4000,1,1,3,1673958461,5,MG4,230123-000447.json,False,False,False,False
7,42526091,,2,480747,8,失憶迷路蛇,189,364,8000,8000,1000,4000,1,1,3,1673958463,4,MPK,230123-000447.json,False,False,False,False
2,41991328,12584.0,2,486502,2,布可,211,18,1000,1000,1000,1000,1,1,3,1673958897,3,MAC-10,230119-155243.json,False,False,False,False
2,41991328,,2,486502,2,布可,211,18,1000,1000,1000,1000,1,1,3,1673958897,3,MAC-10,230123-000447.json,False,False,False,False
2,41991329,12585.0,2,486502,4,布可,211,105,1000,1000,1000,1000,1,1,3,1673958899,3,OTs-12,230119-155243.json,False,False,False,False
1,42694687,,2,976651,4,最喜歡露西亞,83,105,1000,1000,1000,1000,1,1,3,1673958933,3,OTs-12,230123-000447.json,False,False,False,False
3,43147508,,2,994663,2,bkw,41,288,8000,8000,1000,4000,1,1,3,1673958964,4,CR-21,230123-000447.json,False,False,False,False
8,42565336,,2,1004208,4,无奈的人,33,262,6030,1005,6030,4020,2,20,5,1673958977,4,EM-2,230123-000447.json,False,False,False,False
8,42565344,,2,270468,2,tra777,143,148,9999,9999,9999,9999,2,20,5,1673959180,5,IWS 2000,230123-000447.json,False,False,False,True
8,42565345,,2,270468,4,tra777,143,160,9999,9999,9999,9999,2,20,5,1673959182,5,Saiga-12,230123-000447.json,False,False,False,True
2,41991333,12586.0,2,242,4,Eichel,180,18,1000,1000,1000,1000,1,1,3,1673959193,3,MAC-10,230119-155243.json,False,False,False,False
2,41991333,,2,242,4,Eichel,180,18,1000,1000,1000,1000,1,1,3,1673959193,3,MAC-10,230123-000447.json,False,False,False,False
2,41991344,12587.0,2,914202,2,宇文凉,155,237,1000,4000,4000,2000,1,1,3,1673959359,4,SAR-21,230119-155243.json,False,False,False,False
2,41991344,,2,914202,2,宇文凉,155,237,1000,4000,4000,2000,1,1,3,1673959359,4,SAR-21,230123-000447.json,False,False,False,False
2,41991348,12588.0,2,716842,2,謝祥生,119,282,8000,1000,8000,4000,1,1,3,1673959382,5,DP-12,230119-155243.json,False,False,False,True
2,41991350,12589.0,2,716842,4,謝祥生,119,368,8000,1000,8000,4000,1,1,3,1673959382,4,UTS-15,230119-155243.json,False,False,False,False
2,41991352,12590.0,2,716842,6,謝祥生,119,356,8000,1000,8000,4000,1,1,3,1673959382,5,A-545,230119-155243.json,False,False,False,True
2,41991348,,2,716842,2,謝祥生,119,282,8000,1000,8000,4000,1,1,3,1673959382,5,DP-12,230123-000447.json,False,False,False,False
2,41991350,,2,716842,4,謝祥生,119,368,8000,1000,8000,4000,1,1,3,1673959382,4,UTS-15,230123-000447.json,False,False,False,False
2,41991352,,2,716842,6,謝祥生,119,356,8000,1000,8000,4000,1,1,3,1673959382,5,A-545,230123-000447.json,False,False,False,False
8,42565375,,2,982248,2,T91K3,38,247,4000,1000,4000,2000,1,1,3,1673959662,4,K31,230123-000447.json,False,False,False,False
8,42565378,,2,945068,2,小閃電,27,66,1000,3000,5000,2000,1,1,3,1673959684,4,56-1式,230123-000447.json,False,False,False,False
0,42274728,,2,490530,2,porry,104,355,4000,4000,1000,2000,1,1,3,1673959904,4,維涅龍M2,230123-000447.json,False,False,False,False
0,42274729,,2,490530,4,porry,104,228,4000,4000,1000,2000,1,1,3,1673959908,5,一〇〇式,230123-000447.json,False,False,False,False
8,42565391,,2,952948,4,Asshoel,108,178,1000,1000,9999,1000,1,1,3,1673959938,3,F1,230123-000447.json,False,False,False,False
2,41991376,12591.0,2,366152,2,元月,129,152,6000,1000,6000,4000,1,1,3,1673959990,3,M1897,230119-155243.json,False,False,False,False
2,41991376,,2,366152,2,元月,129,152,6000,1000,6000,4000,1,1,3,1673959990,3,M1897,230123-000447.json,False,False,False,False
8,42565405,,2,392278,4,簡殭屍,168,46,4000,1000,4000,2000,1,1,3,1673960205,5,Kar98k,230123-000447.json,False,False,False,True
2,41991385,12592.0,2,24502,2,Koero,186,118,8000,1000,8000,4000,1,1,3,1673960231,4,9A-91,230119-155243.json,False,False,False,False
2,41991386,12593.0,2,24502,4,Koero,186,155,8000,1000,8000,4000,1,1,3,1673960231,4,M590,230119-155243.json,False,False,False,False
2,41991386,,2,24502,4,Koero,186,155,8000,1000,8000,4000,1,1,3,1673960231,4,M590,230123-000447.json,False,False,False,False
5,42067174,,2,931895,2,乳滑大師,22,36,6000,1000,5000,4100,1,1,3,1673960538,4,春田,230122-223831.json,False,False,False,False
0,42274738,,2,803610,2,圖哈切夫斯基,168,89,6000,6000,6000,4000,2,20,5,1673960595,3,布倫,230123-000447.json,False,False,False,False
6,42074216,,2,839826,2,暗影子死神,131,353,8000,1000,8000,4000,1,1,3,1673960787,4,MAG-7,230123-000447.json,False,False,False,False
7,42526190,,2,609947,2,hound885,107,118,1000,4000,4000,2000,2,20,5,1673960898,4,9A-91,230123-000447.json,False,False,False,False
7,42526191,,2,609947,4,hound885,107,206,1000,4000,4000,2000,2,20,5,1673960898,5,AK-12,230123-000447.json,False,False,False,False
2,41991425,12594.0,2,694342,2,分解,193,127,8000,8000,1000,4000,1,1,3,1673960943,5,79式,230119-155243.json,False,False,False,True
2,41991425,,2,694342,2,分解,193,127,8000,8000,1000,4000,1,1,3,1673960943,5,79式,230123-000447.json,False,False,False,False
1,42694728,,2,955181,4,皇翔吾,160,145,6000,2000,6000,4000,1,1,3,1673961071,3,OTs-44,230123-000447.json,False,False,False,False
2,41991431,12595.0,2,293862,2,Rifle,168,216,1000,1000,1000,1000,1,1,3,1673961073,4,XM8,230119-155243.json,False,False,False,False
2,41991431,,2,293862,2,Rifle,168,216,1000,1000,1000,1000,1,1,3,1673961073,4,XM8,230123-000447.json,False,False,False,False
2,41991432,12596.0,2,293862,4,Rifle,168,116,1000,1000,1000,1000,1,1,3,1673961075,3,Z-62,230119-155243.json,False,False,False,False
1,42694735,,2,292461,4,辣雞丁,221,235,6000,2000,6000,4000,1,1,3,1673961091,4,SPR A3G,230123-000447.json,False,False,False,False
5,42067206,,2,34065,2,司沐妤婠,184,367,6000,2000,6000,4000,1,1,3,1673961446,5,MK3A1,230122-223831.json,False,False,False,False
5,42067207,,2,34065,4,司沐妤婠,184,190,6000,2000,6000,4000,1,1,3,1673961446,3,NS2000,230122-223831.json,False,False,False,False
5,42067208,,2,34065,6,司沐妤婠,184,155,6000,2000,6000,4000,1,1,3,1673961446,4,M590,230122-223831.json,False,False,False,False
0,42274772,,2,887790,2,世界第一邊緣,119,324,6000,9999,6000,4000,1,1,3,1673961592,5,M6 ASW,230123-000447.json,False,False,False,False
0,42274773,,2,887790,6,世界第一邊緣,119,190,6000,9999,6000,4000,1,1,3,1673961592,3,NS2000,230123-000447.json,False,False,False,False
6,42074235,,2,865206,2,鹿倉時雨,62,235,6000,1000,6000,4000,1,1,3,1673961602,4,SPR A3G,230123-000447.json,False,False,False,False
5,42067219,,2,349925,2,faker000,219,326,6000,1000,6000,4000,1,1,3,1673961609,4,HK512,230122-223831.json,False,False,False,False
5,42067220,,2,349925,4,faker000,219,323,6000,1000,6000,4000,1,1,3,1673961609,5,LTLX7000,230122-223831.json,False,False,False,False
5,42067221,,2,349925,6,faker000,219,337,6000,1000,6000,4000,1,1,3,1673961609,5,德利爾,230122-223831.json,False,False,False,False
7,42526232,,2,358907,2,AK48,157,117,8000,1000,8000,4000,1,1,3,1673961774,4,PSG-1,230123-000447.json,False,False,False,False
6,42074250,,2,993786,2,靐轟鑫麤,64,53,4000,1000,4000,2000,1,1,3,1673961960,5,NTW-20,230123-000447.json,False,False,False,False
6,42074251,,2,993786,2,靐轟鑫麤,64,257,4000,1000,4000,2000,1,1,3,1673961965,5,M200,230123-000447.json,False,False,False,False
6,42074252,,2,993786,2,靐轟鑫麤,64,312,4000,1000,4000,2000,1,1,3,1673961970,5,VSK-94,230123-000447.json,False,False,False,False
6,42074253,,2,993786,2,靐轟鑫麤,64,42,4000,1000,4000,2000,1,1,3,1673961975,4,PTRD,230123-000447.json,False,False,False,False
6,42074256,,2,993786,6,靐轟鑫麤,64,146,4000,1000,4000,2000,1,1,3,1673961986,4,G28,230123-000447.json,False,False,False,False
2,41991495,12597.0,2,895752,2,彩呱呱,40,326,8000,1000,8000,4000,1,1,3,1673962264,4,HK512,230119-155243.json,False,False,False,False
2,41991495,,2,895752,2,彩呱呱,40,326,8000,1000,8000,4000,1,1,3,1673962264,4,HK512,230123-000447.json,False,False,False,False
7,42526247,,2,267217,2,火考食曼豆頁,137,89,6000,6000,6000,4000,1,1,3,1673962362,3,布倫,230123-000447.json,False,False,False,False
1,42694764,,2,707951,4,LingJB,129,120,1000,1000,1000,1000,1,1,3,1673962497,3,ARX-160,230123-000447.json,False,False,False,False
5,42067251,,2,859155,4,Bokau,153,105,4000,4000,1000,2000,1,1,3,1673962568,3,OTs-12,230122-223831.json,False,False,False,False
5,42067252,,2,859155,6,Bokau,153,103,4000,4000,1000,2000,1,1,3,1673962568,4,UMP45,230122-223831.json,False,False,False,False
0,42274833,,2,551360,2,固體大叔,153,120,1000,1000,1000,1000,1,1,3,1673962844,3,ARX-160,230123-000447.json,False,False,False,False
0,42274834,,2,551360,4,固體大叔,153,338,1000,1000,1000,1000,1,1,3,1673962845,5,SIG MCX,230123-000447.json,False,False,False,False
1,42694768,,2,991751,2,VladMakarov,83,36,4000,1000,4000,2000,2,20,5,1673962859,4,春田,230123-000447.json,False,False,False,False
1,42694769,,2,991751,4,VladMakarov,83,39,4000,1000,4000,2000,2,20,5,1673962862,4,莫辛-納甘,230123-000447.json,False,False,False,False
8,42565628,,2,431188,2,raterlu,198,180,8000,4000,8000,4000,1,1,3,1673962885,4,PzB39,230123-000447.json,False,False,False,False
3,43147613,,2,985413,2,純白蒼藍,87,95,6000,2000,6000,4000,1,1,3,1673962893,3,漢陽造88式,230123-000447.json,False,False,False,False
3,43147614,,2,985413,4,純白蒼藍,87,39,8000,2000,8000,4000,1,1,3,1673962893,4,莫辛-納甘,230123-000447.json,False,False,False,False
1,42694776,,2,593801,2,龙樱,149,130,1000,4000,4000,2000,1,1,3,1673963047,5,97式,230123-000447.json,False,False,False,True
1,42694777,,2,593801,4,龙樱,149,61,1000,4000,4000,2000,1,1,3,1673963047,3,StG44,230123-000447.json,False,False,False,False
1,42694778,,2,593801,2,龙樱,149,61,1000,4000,4000,2000,1,1,3,1673963051,3,StG44,230123-000447.json,False,False,False,False
7,42526265,,2,990957,2,は艾雅法拉,27,330,8000,1000,8000,4000,1,1,3,1673963100,4,FX-05,230123-000447.json,False,False,False,False
2,41991521,12598.0,2,287392,2,士力架大叔,185,324,8000,1000,8000,4000,1,1,3,1673963202,5,M6 ASW,230119-155243.json,False,False,False,True
2,41991521,,2,287392,2,士力架大叔,185,324,8000,1000,8000,4000,1,1,3,1673963202,5,M6 ASW,230123-000447.json,False,False,False,False
5,42067280,,2,150195,4,plok1,204,153,8000,1000,8000,4000,3,50,10,1673963211,4,M37,230122-223831.json,False,False,False,False
0,42274849,,2,735170,4,xian701101,168,69,1000,1000,1000,1000,1,1,3,1673963306,4,FAMAS,230123-000447.json,False,False,False,False
0,42274850,,2,735170,6,xian701101,168,105,1000,1000,1000,1000,1,1,3,1673963306,3,OTs-12,230123-000447.json,False,False,False,False
5,42067283,,2,644975,2,萬丈,67,190,8000,1000,8000,4000,1,1,3,1673963402,3,NS2000,230122-223831.json,False,False,False,False
8,42565654,,2,248218,4,牙月,179,16,1000,4000,4000,2000,1,1,3,1673963405,5,湯姆森,230123-000447.json,False,False,False,True
0,42274858,,2,998070,2,田所浩二soda,56,34,8000,1000,8000,4000,1,1,3,1673963584,3,M1加蘭德,230123-000447.json,False,False,False,False
0,42274859,,2,998070,4,田所浩二soda,56,69,8000,1000,8000,4000,1,1,3,1673963589,4,FAMAS,230123-000447.json,False,False,False,False
8,42565663,,2,360578,2,放棄就結束囉,107,325,8000,1000,8000,4000,1,1,3,1673963975,4,V-PM5,230123-000447.json,False,False,False,False
0,42274871,,2,554490,2,syl001,214,363,4000,4000,1000,2000,2,20,5,1673963978,4,MPL,230123-000447.json,False,False,False,False
0,42274877,,2,590990,2,Darkman,188,154,8000,1000,8000,4000,1,1,3,1673964037,3,M500,230123-000447.json,False,False,False,False
0,42274878,,2,590990,4,Darkman,188,61,8000,1000,8000,4000,1,1,3,1673964037,3,StG44,230123-000447.json,False,False,False,False
0,42274883,,2,968860,2,QBU191,91,352,8000,1000,8000,4000,1,1,3,1673964130,4,新星,230123-000447.json,False,False,False,False
1,42694803,,2,213011,4,Alshavin,209,69,1000,4000,4000,2000,3,50,10,1673964151,4,FAMAS,230123-000447.json,False,False,False,False
1,42694804,,2,213011,2,Alshavin,209,171,1000,4000,4000,2000,3,50,10,1673964155,4,利貝羅勒,230123-000447.json,False,False,False,False
1,42694805,,2,213011,6,Alshavin,209,72,1000,4000,4000,2000,3,50,10,1673964156,4,TAR-21,230123-000447.json,False,False,False,False
2,41991599,12599.0,2,386722,2,Joriri,182,349,1000,1000,1000,1000,1,1,3,1673964684,4,AK74M,230119-155243.json,False,False,False,False
2,41991612,12600.0,2,495482,4,易小宏,80,326,6000,1000,6000,4000,1,1,3,1673965014,4,HK512,230119-155243.json,False,False,False,False
2,41991612,,2,495482,4,易小宏,80,326,6000,1000,6000,4000,1,1,3,1673965014,4,HK512,230123-000447.json,False,False,False,False
0,42274921,,2,934860,2,加帕里野槌蛇,112,365,1000,4000,4000,2000,2,20,5,1673965203,5,SCR,230123-000447.json,False,False,False,False
0,42274922,,2,934860,4,加帕里野槌蛇,112,146,4000,2000,4000,2000,1,1,3,1673965205,4,G28,230123-000447.json,False,False,False,False
0,42274926,,2,719790,2,5755755755,107,325,8000,1000,8000,4000,1,1,3,1673965228,4,V-PM5,230123-000447.json,False,False,False,False
0,42274927,,2,719790,4,5755755755,107,165,8000,1000,8000,4000,1,1,3,1673965228,4,M1014,230123-000447.json,False,False,False,False
0,42274928,,2,719790,6,5755755755,107,105,8000,1000,8000,4000,1,1,3,1673965228,3,OTs-12,230123-000447.json,False,False,False,False
6,42074381,,2,946556,4,施恩,92,88,8000,8000,1000,4000,1,1,3,1673965273,4,MG3,230123-000447.json,False,False,False,False
7,42526361,,2,816587,4,Gundamplayer,144,122,1000,1000,1000,1000,1,1,3,1673965641,5,G11,230123-000447.json,False,False,False,False
5,42067371,,2,252435,2,EasternOrder,159,42,4000,1000,4000,2000,1,1,3,1673965672,4,PTRD,230122-223831.json,False,False,False,False
5,42067372,,2,252435,4,EasternOrder,159,39,4000,1000,4000,2000,1,1,3,1673965672,4,莫辛-納甘,230122-223831.json,False,False,False,False
5,42067374,,2,252435,8,EasternOrder,159,39,4000,1000,4000,2000,1,1,3,1673965672,4,莫辛-納甘,230122-223831.json,False,False,False,False
5,42067376,,2,284465,4,TTTA,174,216,1000,1000,1000,1000,1,1,3,1673965757,4,XM8,230122-223831.json,False,False,False,False
5,42067378,,2,284465,8,TTTA,174,330,1000,1000,1000,1000,1,1,3,1673965757,4,FX-05,230122-223831.json,False,False,False,False
7,42526375,,2,1009947,2,alala,26,105,6000,1000,6000,4000,1,1,3,1673965794,3,OTs-12,230123-000447.json,False,False,False,False
7,42526376,,2,157797,2,奈羽,149,368,8000,1000,8000,4000,1,1,3,1673965817,4,UTS-15,230123-000447.json,False,False,False,False
7,42526377,,2,157797,4,奈羽,149,162,8000,1000,8000,4000,1,1,3,1673965817,4,SPAS-12,230123-000447.json,False,False,False,False
7,42526378,,2,157797,6,奈羽,149,157,8000,1000,8000,4000,1,1,3,1673965817,5,KSG,230123-000447.json,False,False,False,False
7,42526382,,2,908617,4,ivanlu2000,149,326,8000,1000,8000,4000,1,1,3,1673965886,4,HK512,230123-000447.json,False,False,False,False
2,41991642,12601.0,2,993262,2,PSYC,81,66,1000,4000,4000,2000,1,1,3,1673965997,4,56-1式,230119-155243.json,False,False,False,False
2,41991642,,2,993262,2,PSYC,81,66,1000,4000,4000,2000,1,1,3,1673965997,4,56-1式,230123-000447.json,False,False,False,False
2,41991643,12602.0,2,993262,4,PSYC,81,306,1000,4000,4000,2000,1,1,3,1673966002,5,AK-Alfa,230119-155243.json,False,False,False,True
2,41991643,,2,993262,4,PSYC,81,306,1000,4000,4000,2000,1,1,3,1673966002,5,AK-Alfa,230123-000447.json,False,False,False,False
2,41991647,12603.0,2,993262,4,PSYC,81,262,1000,4000,4000,2000,1,1,3,1673966029,4,EM-2,230119-155243.json,False,False,False,False
2,41991647,,2,993262,4,PSYC,81,262,1000,4000,4000,2000,1,1,3,1673966029,4,EM-2,230123-000447.json,False,False,False,False
2,41991648,12604.0,2,993262,2,PSYC,81,338,1000,4000,4000,2000,1,1,3,1673966059,5,SIG MCX,230119-155243.json,False,False,False,True
2,41991649,12605.0,2,993262,4,PSYC,81,105,1000,4000,4000,2000,1,1,3,1673966059,3,OTs-12,230119-155243.json,False,False,False,False
2,41991648,,2,993262,2,PSYC,81,338,1000,4000,4000,2000,1,1,3,1673966059,5,SIG MCX,230123-000447.json,False,False,False,False
2,41991650,12606.0,2,993262,2,PSYC,81,365,1000,4000,4000,2000,1,1,3,1673966081,5,SCR,230119-155243.json,False,False,False,True
2,41991651,12607.0,2,993262,4,PSYC,81,116,1000,4000,4000,2000,1,1,3,1673966081,3,Z-62,230119-155243.json,False,False,False,False
2,41991650,,2,993262,2,PSYC,81,365,1000,4000,4000,2000,1,1,3,1673966081,5,SCR,230123-000447.json,False,False,False,False
2,41991654,12608.0,2,223622,2,阿殊,204,48,6000,2000,6000,4000,1,1,3,1673966117,5,WA2000,230119-155243.json,False,False,False,True
2,41991654,,2,223622,2,阿殊,204,48,6000,2000,6000,4000,1,1,3,1673966117,5,WA2000,230123-000447.json,False,False,False,False
6,42074420,,2,381396,10,早川華駿,202,155,6000,1000,6000,6000,1,1,3,1673966137,4,M590,230123-000447.json,False,False,False,False
6,42074421,,2,381396,12,早川華駿,202,270,6000,1000,6000,6000,1,1,3,1673966143,4,四式,230123-000447.json,False,False,False,False
7,42526394,,2,956147,2,灵喵,95,235,6000,1000,6000,4000,1,1,3,1673966225,4,SPR A3G,230123-000447.json,False,False,False,False
7,42526395,,2,956147,4,灵喵,95,61,6000,1000,6000,4000,1,1,3,1673966225,3,StG44,230123-000447.json,False,False,False,False
7,42526396,,2,956147,6,灵喵,95,48,6000,1000,6000,4000,1,1,3,1673966225,5,WA2000,230123-000447.json,False,False,False,False
0,42274974,,2,154210,4,嘉里敦,104,27,1000,1000,1000,1000,1,1,3,1673966278,3,蠍式,230123-000447.json,False,False,False,False
2,41991664,12609.0,2,117432,2,夜独醉,180,150,4000,4000,1000,2000,1,1,3,1673966315,4,希普卡,230119-155243.json,False,False,False,False
2,41991665,12610.0,2,117432,4,夜独醉,180,115,4000,4000,1000,2000,1,1,3,1673966315,5,索米,230119-155243.json,False,False,False,True
2,41991664,,2,117432,2,夜独醉,180,150,4000,4000,1000,2000,1,1,3,1673966315,4,希普卡,230123-000447.json,False,False,False,False
2,41991665,,2,117432,4,夜独醉,180,115,4000,4000,1000,2000,1,1,3,1673966315,5,索米,230123-000447.json,False,False,False,False
6,42074432,,2,960006,6,MOQIN,101,18,8000,1000,8000,4000,1,1,3,1673966317,3,MAC-10,230123-000447.json,False,False,False,False
7,42526415,,2,242067,4,皆人,188,101,4000,4000,4000,2000,1,1,3,1673966453,4,UMP9,230123-000447.json,False,False,False,False
0,42275005,,2,758890,2,ㄈㄓ的驕傲,226,155,8000,1000,8000,4000,1,1,3,1673966699,4,M590,230123-000447.json,False,False,False,False
0,42275006,,2,758890,4,ㄈㄓ的驕傲,226,352,8000,1000,8000,4000,1,1,3,1673966699,4,新星,230123-000447.json,False,False,False,False
1,42694888,,2,21061,2,月光下的小草,183,367,6000,2000,6000,4000,1,1,3,1673966744,5,MK3A1,230123-000447.json,False,False,False,True
6,42074454,,2,239906,4,炎帝蕭炎,171,349,1000,1000,1000,1000,1,1,3,1673966847,4,AK74M,230123-000447.json,False,False,False,False
6,42074455,,2,239906,6,炎帝蕭炎,171,70,1000,1000,1000,1000,1,1,3,1673966847,3,FNC,230123-000447.json,False,False,False,False
5,42067417,,2,898595,2,prize,90,365,3008,4000,8003,5009,1,1,3,1673966862,5,SCR,230122-223831.json,False,False,False,False
5,42067418,,2,898595,4,prize,90,189,8000,1000,8000,4000,1,1,3,1673966862,4,USAS-12,230122-223831.json,False,False,False,False
5,42067419,,2,898595,6,prize,90,376,4000,4000,1000,2000,1,1,3,1673966862,5,Erma,230122-223831.json,False,False,False,False
7,42526430,,2,124147,2,孤痕神月,178,70,1000,1000,1000,1000,1,1,3,1673966970,3,FNC,230123-000447.json,False,False,False,False
6,42074478,,2,425186,4,赤月炎稟夏,67,305,8000,1000,8000,4000,1,1,3,1673967152,4,塔布克,230123-000447.json,False,False,False,False
6,42074479,,2,425186,6,赤月炎稟夏,67,366,8000,1000,8000,4000,1,1,3,1673967158,5,SPAS-15,230123-000447.json,False,False,False,False
3,43147769,,2,47023,2,玄冥暗夜,119,288,1000,4000,4000,2000,1,1,3,1673967469,4,CR-21,230123-000447.json,False,False,False,False
3,43147770,,2,47023,4,玄冥暗夜,119,162,8000,1000,8000,4000,1,1,3,1673967471,4,SPAS-12,230123-000447.json,False,False,False,False
7,42526460,,2,991377,2,L05,107,101,4000,4000,1000,2000,2,20,5,1673967546,4,UMP9,230123-000447.json,False,False,False,False
8,42565885,,2,472168,2,少女指揮官1,116,352,8000,1000,8000,4000,1,1,3,1673967590,4,新星,230123-000447.json,False,False,False,False
8,42565886,,2,472168,4,少女指揮官1,116,366,8000,1000,8000,4000,1,1,3,1673967590,5,SPAS-15,230123-000447.json,False,False,False,True
1,42694933,,2,597951,6,肉包助教,199,283,6000,4000,6000,4000,1,1,3,1673967608,4,解放者,230123-000447.json,False,False,False,False
2,41991719,12611.0,2,816202,2,スカイSky,144,326,8000,1000,8000,4000,1,1,3,1673967659,4,HK512,230119-155243.json,False,False,False,False
2,41991720,12612.0,2,816202,4,スカイSky,144,156,8000,1000,8000,4000,1,1,3,1673967659,4,Super-Shorty,230119-155243.json,False,False,False,False
2,41991719,,2,816202,2,スカイSky,144,326,8000,1000,8000,4000,1,1,3,1673967659,4,HK512,230123-000447.json,False,False,False,False
2,41991720,,2,816202,4,スカイSky,144,156,8000,1000,8000,4000,1,1,3,1673967659,4,Super-Shorty,230123-000447.json,False,False,False,False
6,42074509,,2,112026,4,ZW,167,338,1000,4000,4000,2000,1,1,3,1673967672,5,SIG MCX,230123-000447.json,False,False,False,False
6,42074510,,2,112026,6,ZW,167,313,1000,4000,4000,2000,1,1,3,1673967672,5,S-ACR,230123-000447.json,False,False,False,False
6,42074519,,2,18166,2,Kuzco,191,330,8000,1000,8000,4000,1,1,3,1673967757,4,FX-05,230123-000447.json,False,False,False,False
6,42074520,,2,18166,4,Kuzco,191,190,8000,1000,8000,4000,1,1,3,1673967757,3,NS2000,230123-000447.json,False,False,False,False
6,42074521,,2,18166,6,Kuzco,191,153,8000,1000,8000,4000,1,1,3,1673967757,4,M37,230123-000447.json,False,False,False,False
1,42694935,,2,32601,4,StormRaider,138,50,4000,1000,4000,2000,1,1,3,1673967794,5,李-恩菲爾德,230123-000447.json,False,False,False,True
3,43147794,,2,950543,2,伊拉絲多莉亞,137,44,8000,1000,8000,4000,1,1,3,1673967850,3,SV-98,230123-000447.json,False,False,False,False
7,42526487,,2,805617,2,暴食王,173,58,1000,1000,1000,1000,1,1,3,1673968006,3,AK-47,230123-000447.json,False,False,False,False
7,42526488,,2,805617,4,暴食王,173,178,1000,1000,1000,1000,1,1,3,1673968006,3,F1,230123-000447.json,False,False,False,False
6,42074535,,2,99666,4,沃珥,77,196,1000,4000,4000,2000,1,1,3,1673968015,5,Zas M21,230123-000447.json,False,False,False,False
6,42074538,,2,972876,2,絵名,102,145,4000,1000,4000,2000,1,1,3,1673968065,3,OTs-44,230123-000447.json,False,False,False,False
6,42074539,,2,972876,4,絵名,102,27,4000,1000,4000,2000,1,1,3,1673968065,3,蠍式,230123-000447.json,False,False,False,False
6,42074540,,2,972876,2,絵名,102,48,4000,1000,4000,2000,2,20,5,1673968083,5,WA2000,230123-000447.json,False,False,False,False
6,42074541,,2,972876,4,絵名,102,288,4000,1000,4000,2000,2,20,5,1673968083,4,CR-21,230123-000447.json,False,False,False,False
6,42074544,,2,972876,2,絵名,102,338,4000,1000,4000,2000,2,20,5,1673968095,5,SIG MCX,230123-000447.json,False,False,False,False
6,42074546,,2,972876,2,絵名,102,247,4000,1000,4000,2000,2,20,5,1673968105,4,K31,230123-000447.json,False,False,False,False
6,42074547,,2,972876,4,絵名,102,356,4000,1000,4000,2000,2,20,5,1673968105,5,A-545,230123-000447.json,False,False,False,False
6,42074557,,2,1000246,2,姓名已存在,47,349,1000,1000,1000,1000,1,1,3,1673968320,4,AK74M,230123-000447.json,False,False,False,False
6,42074558,,2,1000246,4,姓名已存在,47,65,1000,1000,1000,1000,1,1,3,1673968323,5,HK416,230123-000447.json,False,False,False,False
