id,dev_type,user_id,build_slot,dev_uname,dev_lv,gun_id,mp,ammo,mre,part,input_level,item1_num,core,dev_time,gun_rank,gun_name,file,trust_2,trust_3,trust_4,trust_5
41901431,2,118982,4,曙糕,179,365,1000,4000,4000,2000,1,1,3,1672032033,5,SCR,221226-132225.json,True,True,True,True
41901505,2,822322,2,文奉,152,356,8000,1000,8000,4000,1,1,3,1672033705,5,A-545,221226-135520.json,True,True,True,True
41901506,2,822322,4,文奉,152,350,8000,1000,8000,4000,1,1,3,1672033705,5,FO-12,221226-135520.json,True,True,True,True
41901507,2,822322,6,文奉,152,325,8000,1000,8000,4000,1,1,3,1672033705,4,V-PM5,221226-135520.json,True,True,True,False
41901519,2,358742,2,DarkHolmes,198,66,1000,1000,1000,1000,1,1,3,1672033820,4,56-1式,221226-135520.json,True,True,True,False
41901525,2,798012,2,O5一8,116,120,6107,6107,6107,4107,2,20,5,1672033915,3,ARX-160,221226-135520.json,True,True,False,False
41901632,2,860702,4,Neverender,99,349,4000,4000,1000,2000,1,1,3,1672035386,4,AK74M,221226-142247.json,True,True,True,False
41901633,2,860702,2,Neverender,99,23,4000,4000,1000,2000,1,1,3,1672035392,4,PP-90,221226-142247.json,True,True,True,False
41901901,2,919752,2,三玖最棒啦,111,353,8000,1000,8000,4000,1,1,3,1672042989,4,MAG-7,221226-163431.json,True,True,True,False
41901902,2,37752,4,桃園呆毛神,107,326,8000,1000,8000,4000,3,50,10,1672043026,4,HK512,221226-163431.json,True,True,True,False
41901903,2,999012,2,M16A126,36,237,1000,1000,1000,1000,1,1,3,1672043078,4,SAR-21,221226-163431.json,True,True,True,False
41901927,2,277392,2,綾瀨零,217,61,1000,1000,1000,1000,1,1,3,1672043522,3,StG44,221226-163431.json,True,True,False,False
41901930,2,999012,2,M16A126,36,66,1000,1000,1000,1000,1,1,3,1672043579,4,56-1式,221226-164530.json,True,True,True,False
41901948,2,349542,2,kennymib,177,16,1000,4000,4000,2000,1,1,3,1672044052,5,汤姆森,221226-164530.json,True,True,True,True
41902116,2,947652,2,Geosz,53,61,1000,4000,4000,2000,1,1,3,1672048792,3,StG44,221226-180919.json,True,True,False,False
41902117,2,947652,4,Geosz,53,216,1000,4000,4000,2000,2,20,5,1672048792,4,XM8,221226-180919.json,True,True,True,False
41902137,2,922322,2,夏殤,72,377,4000,1000,4000,2000,1,1,3,1672049359,5,SCAR-H,221226-181526.json,True,True,True,True
41902210,2,119862,2,影风,176,164,8000,1000,8000,4000,2,20,5,1672050382,5,FP-6,221226-183725.json,True,True,True,True
41902211,2,119862,4,影风,176,366,8000,1000,8000,4000,2,20,5,1672050382,5,SPAS-15,221226-183725.json,True,True,True,True
41902212,2,119862,6,影风,176,368,8000,1000,8000,4000,2,20,5,1672050382,4,UTS-15,221226-183725.json,True,True,True,False
41902213,2,119862,8,影风,176,353,8000,1000,8000,4000,2,20,5,1672050382,4,MAG-7,221226-183725.json,True,True,True,False
41902263,2,242,2,Eichel,179,116,1000,1000,1000,1000,1,1,3,1672051162,3,Z-62,221226-184824.json,True,True,False,False
41902297,2,848122,2,857,151,22,1000,4000,4000,2000,1,1,3,1672051537,3,PPS-43,221226-185353.json,True,True,False,False
41902298,2,848122,4,857,151,330,1000,4000,4000,2000,1,1,3,1672051537,4,FX-05,221226-185353.json,True,True,True,False
41902306,2,268612,2,gbsup,111,116,4000,4000,1000,2000,1,1,3,1672051851,3,Z-62,221226-185353.json,True,True,False,False
41902307,2,268612,4,gbsup,111,286,4000,4000,1000,2000,1,1,3,1672051853,4,KAC-PDW,221226-185353.json,True,True,True,False
41902417,2,966912,2,空音天夜,83,135,4000,4000,1000,2000,1,1,3,1672052388,5,SR-3MP,221226-190452.json,True,True,True,True
41902418,2,966912,4,空音天夜,83,347,4000,4000,1000,2000,1,1,3,1672052388,5,SR-2,221226-190452.json,True,True,True,True
41902419,2,966912,2,空音天夜,83,116,4000,4000,1000,2000,1,1,3,1672052400,3,Z-62,221226-190452.json,True,True,False,False
41902420,2,966912,4,空音天夜,83,118,4000,4000,1000,2000,1,1,3,1672052400,4,9A-91,221226-190452.json,True,True,True,False
41902488,2,852952,2,SWAT222,21,368,8000,1000,8000,4000,2,20,5,1672052806,4,UTS-15,221226-191621.json,True,True,True,False
41902575,2,322252,2,白鳶姬,96,66,1000,4000,4000,2000,1,1,3,1672053943,4,56-1式,221226-193818.json,True,True,True,False
41902654,2,822322,6,文奉,152,184,6000,1000,6000,4000,1,1,3,1672054594,4,T-5000,221226-194917.json,True,True,True,False
41902655,2,822322,4,文奉,152,48,6000,1000,6000,4000,1,1,3,1672054596,5,WA2000,221226-194917.json,True,True,True,True
41902760,2,940852,2,諸葛雲遙,118,78,6000,6000,6000,4000,1,1,3,1672057218,4,M60,221226-202742.json,True,True,True,False
41902780,2,440222,2,萌新一名,183,189,8000,1000,8000,4000,1,1,3,1672057407,4,USAS-12,221226-202742.json,True,True,True,False
41902781,2,440222,4,萌新一名,183,152,8000,1000,8000,4000,1,1,3,1672057408,3,M1897,221226-202742.json,True,True,False,False
41902970,2,497622,2,zztimgodzz,65,22,8000,1000,8000,4000,1,1,3,1672059692,3,PPS-43,221226-210608.json,True,True,False,False
41903016,2,966132,2,TingLu,110,46,4000,1000,4000,2000,1,1,3,1672060235,5,Kar98k,221226-211707.json,True,True,True,True
41903017,2,966132,4,TingLu,110,184,4000,1000,4000,2000,1,1,3,1672060235,4,T-5000,221226-211707.json,True,True,True,False
41903018,2,966132,6,TingLu,110,180,4000,1000,4000,2000,1,1,3,1672060235,4,PzB39,221226-211707.json,True,True,True,False
41903046,2,988052,2,max1012g,37,330,1000,1000,1000,1000,1,1,3,1672060758,4,FX-05,221226-212806.json,True,True,True,False
41903047,2,988052,4,max1012g,37,16,1000,1000,1000,1000,1,1,3,1672060761,5,汤姆森,221226-212806.json,True,True,True,True
41903082,2,529672,6,MicroSDx,156,165,8000,1000,8000,4000,2,20,5,1672061323,4,M1014,221226-213904.json,True,True,True,False
41903083,2,529672,6,MicroSDx,156,352,8000,1000,8000,4000,2,20,5,1672061330,4,新星,221226-213904.json,True,True,True,False
41903099,2,822322,6,文奉,152,32,6000,1000,6000,4000,1,1,3,1672061732,3,微型乌兹,221226-215002.json,True,True,False,False
41903114,2,940722,2,一只松鸦羽,42,18,1000,4000,4000,2000,1,1,3,1672061871,3,MAC-10,221226-215002.json,True,True,False,False
41903117,2,887822,2,guh563,88,196,1000,4000,4000,2000,1,1,3,1672062080,5,Zas M21,221226-215002.json,True,True,True,True
41903118,2,887822,4,guh563,88,330,1000,4000,4000,2000,1,1,3,1672062082,4,FX-05,221226-215002.json,True,True,True,False
41903121,2,256322,2,Jasomq233,168,189,6000,1000,6000,4000,1,1,3,1672062185,4,USAS-12,221226-215002.json,True,True,True,False
41903122,2,256322,4,Jasomq233,168,270,6000,1000,6000,4000,1,1,3,1672062185,4,四式,221226-215002.json,True,True,True,False
41903123,2,256322,6,Jasomq233,168,44,6000,1000,6000,4000,1,1,3,1672062185,3,SV-98,221226-215002.json,True,True,False,False
41903213,2,524722,2,DavidMAX,111,120,1000,1000,1000,1000,1,1,3,1672063643,3,ARX-160,221226-221729.json,True,True,False,False
41903232,2,1002272,2,蘇Su,63,27,1000,1000,1000,1000,1,1,3,1672063730,3,蝎式,221226-221729.json,True,True,False,False
41903233,2,822322,2,文奉,152,352,6000,1000,6000,4000,1,1,3,1672063737,4,新星,221226-221729.json,True,True,True,False
41903268,2,238522,2,沃夫岡,214,36,8000,1000,8000,4000,2,20,5,1672064435,4,春田,221226-222827.json,True,True,True,False
41903269,2,238522,4,沃夫岡,214,237,8000,1000,8000,4000,2,20,5,1672064435,4,SAR-21,221226-222827.json,True,True,True,False
41903270,2,238522,6,沃夫岡,214,282,8000,1000,8000,4000,2,20,5,1672064435,5,DP-12,221226-222827.json,True,True,True,True
41903271,2,238522,8,沃夫岡,214,198,8000,1000,8000,4000,2,20,5,1672064435,5,卡尔卡诺M91/38,221226-222827.json,True,True,True,True
41903272,2,238522,10,沃夫岡,214,42,8000,1000,8000,4000,2,20,5,1672064435,4,PTRD,221226-222827.json,True,True,True,False
41903273,2,238522,12,沃夫岡,214,22,8000,1000,8000,4000,2,20,5,1672064435,3,PPS-43,221226-222827.json,True,True,False,False
41903274,2,238522,14,沃夫岡,214,48,8000,1000,8000,4000,2,20,5,1672064435,5,WA2000,221226-222827.json,True,True,True,True
41903275,2,238522,16,沃夫岡,214,153,8000,1000,8000,4000,2,20,5,1672064435,4,M37,221226-222827.json,True,True,True,False
41903276,2,910172,2,Kateja,85,26,6000,1000,6000,4000,1,1,3,1672064636,4,MP5,221226-222827.json,True,True,True,False
41903277,2,910172,4,Kateja,85,18,6000,1000,6000,4000,1,1,3,1672064637,3,MAC-10,221226-222827.json,True,True,False,False
41903282,2,5052,2,ShIHYu,173,158,8000,1000,8000,4000,1,1,3,1672064803,3,KS-23,221226-223926.json,True,True,False,False
41903305,2,804502,2,eifel0410,133,65,1000,4000,4000,2000,1,1,3,1672065355,5,HK416,221226-224455.json,True,True,True,True
41903306,2,804502,4,eifel0410,133,118,1000,4000,4000,2000,1,1,3,1672065355,4,9A-91,221226-224455.json,True,True,True,False
41903316,2,305422,4,星空零一夜,128,18,4000,4000,1000,2000,1,1,3,1672065653,3,MAC-10,221226-224455.json,True,True,False,False
41903317,2,305422,2,星空零一夜,128,363,4000,4000,1000,2000,1,1,3,1672065653,4,MPL,221226-224455.json,True,True,True,False
41903346,2,653472,4,BlackGay,172,46,4000,4000,4000,2000,3,50,10,1672066231,5,Kar98k,221226-225553.json,True,True,True,True
41903347,2,653472,2,BlackGay,172,205,4000,4000,4000,2000,3,50,10,1672066234,5,AN-94,221226-225553.json,True,True,True,True
41903521,2,939402,2,普吉諾夫,132,283,8000,1000,8000,4000,1,1,3,1672067361,4,解放者,221226-231750.json,True,True,True,False
41903530,2,7402,4,七曜破軍,142,356,1000,1000,1000,1000,2,20,5,1672067446,5,A-545,221226-231750.json,True,True,True,True
41903532,2,7402,2,七曜破軍,142,118,1000,1000,1000,1000,2,20,5,1672067447,4,9A-91,221226-231750.json,True,True,True,False
41903535,2,958322,2,蒼藍妖姬,94,122,4000,1000,1000,1000,1,1,3,1672067478,5,G11,221226-231750.json,True,True,True,True
41903639,2,10832,2,沉默的高原,197,95,6000,1000,6000,4000,1,1,3,1672069230,3,汉阳造88式,221226-234517.json,True,True,False,False
41903640,2,10832,4,沉默的高原,197,156,6000,1000,6000,4000,1,1,3,1672069230,4,超级肖蒂,221226-234517.json,True,True,True,False
41903653,2,121942,2,塵嵐,189,26,8000,1000,8000,4000,1,1,3,1672069408,4,MP5,221226-234517.json,True,True,True,False
41903654,2,121942,4,塵嵐,189,32,8000,1000,8000,4000,1,1,3,1672069408,3,微型乌兹,221226-234517.json,True,True,False,False
41903655,2,121942,6,塵嵐,189,70,8000,1000,8000,4000,1,1,3,1672069408,3,FNC,221226-234517.json,True,True,False,False
41903663,2,914952,2,Rent9,105,120,1000,4000,1000,1000,1,1,3,1672069583,3,ARX-160,221226-235615.json,True,True,False,False
41903673,2,712942,2,lofs,139,61,1000,4000,4000,2000,1,1,3,1672069762,3,StG44,221226-235615.json,True,True,False,False
41903674,2,712942,4,lofs,139,60,1000,4000,4000,2000,1,1,3,1672069762,4,AS Val,221226-235615.json,True,True,True,False
41903683,2,48392,2,卡爾格林,194,288,4000,4000,1000,2000,1,1,3,1672069971,4,CR-21,221226-235615.json,True,True,True,False
41903684,2,48392,4,卡爾格林,194,103,4000,4000,1000,2000,1,1,3,1672069971,4,UMP45,221226-235615.json,True,True,True,False
41903685,2,48392,6,卡爾格林,194,178,4000,4000,1000,2000,1,1,3,1672069971,3,F1,221226-235615.json,True,True,False,False
41903715,2,970752,2,三姆達,109,69,1000,4000,4000,2000,1,1,3,1672070547,4,FAMAS,221227-000738.json,True,True,True,False
41903730,2,918552,2,CURO,75,16,8000,1000,8000,4000,1,1,3,1672070739,5,汤姆森,221227-001837.json,True,True,True,True
41903836,2,993262,2,PSYC,77,243,1000,4000,4000,2000,1,1,3,1672072000,5,64式自,221227-004035.json,True,True,True,True
41903837,2,993262,4,PSYC,77,196,1000,4000,4000,2000,1,1,3,1672072009,5,Zas M21,221227-004035.json,True,True,True,True
41903856,2,693992,2,SAS141,98,120,8000,1000,8000,4000,1,1,3,1672072426,3,ARX-160,221227-004035.json,True,True,False,False
41903871,2,990232,2,沫桦,51,46,8000,1000,8000,4000,2,20,5,1672072622,5,Kar98k,221227-004610.json,True,True,True,True
41903872,2,990232,4,沫桦,51,352,8000,1000,8000,4000,1,1,3,1672072628,4,新星,221227-004610.json,True,True,True,False
41904128,2,915382,2,孑,131,365,4000,1000,4000,2000,1,1,3,1672075460,5,SCR,221227-013005.json,True,True,True,True
41904163,2,967372,4,十六夜丶亞紀,83,336,4000,4000,1000,2000,1,1,3,1672076931,4,PPD-40,221227-015734.json,True,True,True,False
41904164,2,967372,2,十六夜丶亞紀,83,355,4000,4000,1000,2000,1,1,3,1672076934,4,维涅龙M2,221227-015734.json,True,True,True,False
41904189,2,915382,4,孑,131,329,4000,1000,4000,2000,1,1,3,1672077763,5,SVCh,221227-020834.json,True,True,True,True
41904192,2,76092,2,AC0630,193,75,8000,8000,8000,4000,1,1,3,1672077908,4,M1918,221227-020834.json,True,True,True,False
41904193,2,76092,4,AC0630,193,184,8000,8000,8000,4000,1,1,3,1672077908,4,T-5000,221227-020834.json,True,True,True,False
41904267,2,298222,4,DREAMER,79,363,8000,8000,8000,4000,1,1,3,1672081201,4,MPL,221227-030852.json,True,True,True,False
41904295,2,970752,2,三姆達,109,286,4000,4000,1000,2000,1,1,3,1672082218,4,KAC-PDW,221227-033049.json,True,True,True,False
41904334,2,353572,2,Joseph0627,205,26,9999,1000,1000,1000,1,1,3,1672085192,4,MP5,221227-040914.json,True,True,True,False
41904335,2,353572,4,Joseph0627,205,18,9999,1000,1000,1000,1,1,3,1672085192,3,MAC-10,221227-040914.json,True,True,False,False
41904376,2,380542,2,本壘版,207,189,6000,6000,6000,4000,2,20,5,1672091594,4,USAS-12,221227-060428.json,True,True,True,False
41904423,2,598272,2,棋龍彥,177,178,1000,1000,1000,1000,1,1,3,1672094685,3,F1,221227-065352.json,True,True,False,False
41904446,2,988052,2,max1012g,37,32,1000,1000,1000,1000,1,1,3,1672095593,3,微型乌兹,221227-070450.json,True,True,False,False
41904447,2,988052,4,max1012g,37,26,1000,1000,1000,1000,1,1,3,1672095595,4,MP5,221227-071019.json,True,True,True,False
41904459,2,31582,2,神葵,109,237,1000,1000,1000,1000,1,1,3,1672095901,4,SAR-21,221227-071019.json,True,True,True,False
41904473,2,186612,2,Crimrose,191,329,6000,1000,6000,4000,1,1,3,1672096439,5,SVCh,221227-072119.json,True,True,True,True
41904474,2,186612,4,Crimrose,191,366,6000,1000,6000,4000,1,1,3,1672096439,5,SPAS-15,221227-072119.json,True,True,True,True
41904475,2,186612,6,Crimrose,191,120,6000,1000,6000,4000,1,1,3,1672096439,3,ARX-160,221227-072119.json,True,True,False,False
41904476,2,186612,8,Crimrose,191,34,6000,1000,6000,4000,1,1,3,1672096439,3,M1加兰德,221227-072119.json,True,True,False,False
41904477,2,186612,10,Crimrose,191,27,6000,1000,6000,4000,1,1,3,1672096439,3,蝎式,221227-072119.json,True,True,False,False
41904570,2,322252,2,白鳶姬,96,69,1000,4000,4000,2000,1,1,3,1672097379,4,FAMAS,221227-073218.json,True,True,True,False
41904571,2,73132,2,梁揚,138,158,8000,1000,8000,4000,1,1,3,1672097485,3,KS-23,221227-074316.json,True,True,False,False
41904572,2,993262,2,PSYC,77,122,1000,4000,4000,2000,1,1,3,1672097497,5,G11,221227-074316.json,True,True,True,True
41904574,2,993262,4,PSYC,77,66,1000,4000,4000,2000,1,1,3,1672097505,4,56-1式,221227-074316.json,True,True,True,False
41904646,2,960162,2,射程即真理,72,171,1000,4000,4000,2000,1,1,3,1672098925,4,利贝罗勒,221227-080514.json,True,True,True,False
41904738,2,1000742,2,lioner,33,353,8000,1000,8000,4000,2,20,5,1672099934,4,MAG-7,221227-082141.json,True,True,True,False
41904857,2,465332,2,冰時雨,215,18,8000,1000,8000,4000,1,1,3,1672102242,3,MAC-10,221227-090548.json,True,True,False,False
41904858,2,465332,4,冰時雨,215,247,8000,1000,8000,4000,1,1,3,1672102242,4,K31,221227-090548.json,True,True,True,False
41904873,2,985582,2,浠糜露,62,377,8000,8000,8000,4000,3,50,10,1672102705,5,SCAR-H,221227-090548.json,True,True,True,True
41904882,2,939402,2,普吉諾夫,132,257,8000,1000,8000,4000,1,1,3,1672103017,5,M200,221227-091118.json,True,True,True,True
41904908,2,946592,2,魁馱燼,80,189,8000,1000,8000,4000,2,20,5,1672103435,4,USAS-12,221227-091118.json,True,True,True,False
41904913,2,946592,4,魁馱燼,80,353,8000,1000,8000,4000,1,1,3,1672103446,4,MAG-7,221227-092216.json,True,True,True,False
41904917,2,966132,2,TingLu,110,237,1000,4000,4000,2000,1,1,3,1672103532,4,SAR-21,221227-092216.json,True,True,True,False
41904918,2,966132,4,TingLu,110,215,1000,4000,4000,2000,1,1,3,1672103532,5,MDR,221227-092216.json,True,True,True,True
41904919,2,966132,6,TingLu,110,356,1000,4000,4000,2000,1,1,3,1672103532,5,A-545,221227-092216.json,True,True,True,True
41905009,2,427852,2,地中海指揮官,193,164,8000,1000,8000,4000,1,1,3,1672105578,5,FP-6,221227-095512.json,True,True,True,True
41905281,2,72432,2,澪xD,164,26,8000,1000,8000,4000,3,50,10,1672107067,4,MP5,221227-102238.json,True,True,True,False
41905291,2,873732,2,契哥,104,324,8000,1000,8000,4000,1,1,3,1672107349,5,M6 ASW,221227-102238.json,True,True,True,True
41905292,2,873732,4,契哥,104,66,8000,1000,8000,4000,1,1,3,1672107349,4,56-1式,221227-102238.json,True,True,True,False
41905294,2,822322,4,文奉,152,34,6000,1000,6000,4000,1,1,3,1672107526,3,M1加兰德,221227-102238.json,True,True,False,False
41905296,2,822322,6,文奉,152,157,6000,1000,6000,4000,1,1,3,1672107526,5,KSG,221227-102238.json,True,True,True,True
41905299,2,822322,2,文奉,152,146,6000,1000,6000,4000,1,1,3,1672107526,4,G28,221227-102238.json,True,True,True,False
41905529,2,804502,2,eifel0410,133,237,1000,4000,4000,2000,1,1,3,1672109445,4,SAR-21,221227-105534.json,True,True,True,False
41905530,2,804502,4,eifel0410,133,288,1000,4000,4000,2000,1,1,3,1672109445,4,CR-21,221227-105534.json,True,True,True,False
41905545,2,454772,4,NOPE,126,282,8000,1000,8000,4000,1,1,3,1672109797,5,DP-12,221227-110633.json,True,True,True,True
41905546,2,454772,2,NOPE,126,163,8000,1000,8000,4000,1,1,3,1672109810,5,AA-12,221227-110633.json,True,True,True,True
41905748,2,805022,2,光亮ouo,113,338,4827,4427,4427,2609,2,20,5,1672114003,5,SIG MCX,221227-121245.json,True,True,True,True
41905751,2,805022,4,光亮ouo,113,304,4827,4427,4427,2609,1,1,3,1672114007,4,SAF,221227-121245.json,True,True,True,False
41905828,2,966132,2,TingLu,110,213,4000,4000,1000,2000,2,20,5,1672115468,5,C-MS,221227-123443.json,True,True,True,True
41905829,2,966132,4,TingLu,110,27,4000,4000,1000,2000,2,20,5,1672115468,3,蝎式,221227-123443.json,True,True,False,False
41905831,2,1004382,2,花开时分雨落,51,159,8000,1000,8000,4000,2,20,5,1672115541,3,RMB-93,221227-124541.json,True,True,False,False
41905900,2,939402,2,普吉諾夫,132,116,8000,1000,8000,4000,1,1,3,1672117673,3,Z-62,221227-131307.json,True,True,False,False
41905934,2,2622,4,季禪,130,180,4000,1000,4000,2000,1,1,3,1672117963,4,PzB39,221227-132406.json,True,True,True,False
41905935,2,2622,6,季禪,130,44,4000,1000,4000,2000,1,1,3,1672117971,3,SV-98,221227-132406.json,True,True,False,False
41905936,2,2622,2,季禪,130,118,4000,1000,4000,2000,1,1,3,1672117976,4,9A-91,221227-132406.json,True,True,True,False
41905993,2,975872,2,藤原由美,114,159,8000,1000,8000,4000,1,1,3,1672119150,3,RMB-93,221227-134604.json,True,True,False,False
41905994,2,975872,4,藤原由美,114,58,8000,1000,8000,4000,1,1,3,1672119150,3,AK-47,221227-134604.json,True,True,False,False
41906075,2,933672,2,爺叫最菜,63,43,4000,1000,4000,2000,1,1,3,1672121947,4,SVD,221227-142406.json,True,True,True,False
41906157,2,454972,2,Poniard,157,95,6000,2000,6000,4000,1,1,3,1672124321,3,汉阳造88式,221227-150252.json,True,True,False,False
41906158,2,454972,4,Poniard,157,152,6000,2000,6000,4000,1,1,3,1672124321,3,M1897,221227-150252.json,True,True,False,False
41906159,2,454972,6,Poniard,157,283,6000,2000,6000,4000,1,1,3,1672124321,4,解放者,221227-150252.json,True,True,True,False
41906160,2,454972,8,Poniard,157,66,6000,2000,6000,4000,1,1,3,1672124321,4,56-1式,221227-150252.json,True,True,True,False
41906213,2,970882,2,SamWeng,119,101,8000,8000,8000,4000,3,50,10,1672126247,4,UMP9,221227-153548.json,True,True,True,False
41906214,2,970882,4,SamWeng,119,199,8000,8000,8000,4000,3,50,10,1672126247,4,80式,221227-153548.json,True,True,True,False
41906273,2,970882,2,SamWeng,119,197,8000,8000,8000,4000,1,1,3,1672126545,5,卡尔卡诺M1891,221227-154647.json,True,True,True,True
41906274,2,970882,4,SamWeng,119,78,8000,8000,8000,4000,1,1,3,1672126545,4,M60,221227-154647.json,True,True,True,False
41906281,2,57922,4,puma107P,129,329,4000,1000,4000,2000,1,1,3,1672126934,5,SVCh,221227-154647.json,True,True,True,True
41906299,2,57922,4,puma107P,129,178,1000,4000,4000,2000,1,1,3,1672127186,3,F1,221227-155746.json,True,True,False,False
41906300,2,57922,4,puma107P,129,122,1000,4000,4000,2000,1,1,3,1672127193,5,G11,221227-155746.json,True,True,True,True
41906308,2,822322,2,文奉,152,146,6000,1000,6000,4000,1,1,3,1672127617,4,G28,221227-160315.json,True,True,True,False
41906321,2,924792,2,刀客塔難民,71,27,1000,1000,1000,1000,1,1,3,1672128308,3,蝎式,221227-161414.json,True,True,False,False
41906322,2,924792,4,刀客塔難民,71,65,1000,1000,1000,1000,1,1,3,1672128308,5,HK416,221227-161414.json,True,True,True,True
41906356,2,811962,2,路西克斯,195,26,8000,1000,8000,4000,1,1,3,1672129108,4,MP5,221227-162512.json,True,True,True,False
41906357,2,811962,4,路西克斯,195,27,8000,1000,8000,4000,1,1,3,1672129108,3,蝎式,221227-162512.json,True,True,False,False
41906360,2,811962,2,路西克斯,195,159,8000,1000,8000,4000,1,1,3,1672129154,3,RMB-93,221227-162512.json,True,True,False,False
41906361,2,811962,4,路西克斯,195,116,8000,1000,8000,4000,1,1,3,1672129154,3,Z-62,221227-162512.json,True,True,False,False
41906426,2,456992,2,夏嘎嘎,165,26,1000,1000,1000,1000,1,1,3,1672130117,4,MP5,221227-164709.json,True,True,True,False
41906427,2,456992,4,夏嘎嘎,165,262,1000,1000,1000,1000,1,1,3,1672130117,4,EM-2,221227-164709.json,True,True,True,False
41906468,2,164792,2,ddid,124,23,4000,4000,4000,2000,1,1,3,1672130414,4,PP-90,221227-164709.json,True,True,True,False
41906469,2,164792,4,ddid,124,243,4000,4000,4000,2000,1,1,3,1672130414,5,64式自,221227-164709.json,True,True,True,True
41906505,2,399732,2,神無雪月,186,26,8000,1000,8000,4000,2,20,5,1672130483,4,MP5,221227-164709.json,True,True,True,False
41906588,2,441682,2,鳴玥miwan,108,66,8000,1000,8000,4000,1,1,3,1672132053,4,56-1式,221227-171436.json,True,True,True,False
41906767,2,298222,2,DREAMER,79,190,8000,8000,8000,4000,1,1,3,1672133092,3,NS2000,221227-173633.json,True,True,False,False
41906861,2,523322,2,foxheart,77,330,1000,4000,4000,2000,1,1,3,1672133926,4,FX-05,221227-174731.json,True,True,True,False
41906862,2,523322,4,foxheart,77,66,1000,4000,4000,2000,1,1,3,1672133927,4,56-1式,221227-174731.json,True,True,True,False
41906863,2,523322,6,foxheart,77,69,8000,8000,1000,4000,1,1,3,1672133929,4,FAMAS,221227-174731.json,True,True,True,False
41906963,2,946592,2,魁馱燼,80,75,8000,8000,1000,4000,1,1,3,1672136170,4,M1918,221227-182612.json,True,True,True,False
41906964,2,946592,4,魁馱燼,80,86,8000,8000,1000,4000,1,1,3,1672136170,3,MG42,221227-182612.json,True,True,False,False
41906969,2,924792,4,刀客塔難民,71,22,1000,1000,1000,1000,1,1,3,1672136536,3,PPS-43,221227-182612.json,True,True,False,False
41906973,2,242,2,Eichel,179,178,1000,1000,1000,1000,1,1,3,1672136539,3,F1,221227-182612.json,True,True,False,False
41906990,2,852952,2,SWAT222,22,162,6000,1000,6000,4000,1,1,3,1672136956,4,SPAS-12,221227-183711.json,True,True,True,False
41907008,2,1002802,2,云人,66,109,8000,8000,1000,4000,1,1,3,1672137426,5,MG5,221227-184810.json,True,True,True,True
41907009,2,1002802,4,云人,66,22,8000,8000,1000,4000,1,1,3,1672137426,3,PPS-43,221227-184810.json,True,True,False,False
41907018,2,233602,2,夜雷隱,157,69,1000,1000,1000,1000,1,1,3,1672137534,4,FAMAS,221227-184810.json,True,True,True,False
41907019,2,1002802,2,云人,66,262,8000,8000,1000,4000,1,1,3,1672137571,4,EM-2,221227-184810.json,True,True,True,False
41907020,2,1002802,4,云人,66,292,8000,8000,1000,4000,1,1,3,1672137571,5,RPK-16,221227-184810.json,True,True,True,True
41907090,2,924792,2,刀客塔難民,71,120,1000,1000,1000,1000,1,1,3,1672140041,3,ARX-160,221227-192635.json,True,True,False,False
41907173,2,416792,2,YKTseng,172,245,4000,4000,1000,2000,1,1,3,1672142277,5,P90,221227-200459.json,True,True,True,True
41907197,2,1006512,2,路旁的貅,22,348,4000,4000,4000,2000,1,1,3,1672142406,5,HS.50,221227-200459.json,True,True,True,True
41907198,2,1006512,4,路旁的貅,22,145,4000,4000,4000,2000,1,1,3,1672142413,3,OTs-44,221227-200459.json,True,True,False,False
41907205,2,609362,2,澎澎仔,217,351,8200,1200,8000,4200,3,50,10,1672142487,5,M26-MASS,221227-200459.json,True,True,True,True
41907364,2,5052,2,ShIHYu,173,352,8000,1000,8000,4000,1,1,3,1672143042,4,新星,221227-201558.json,True,True,True,False
41907368,2,470802,2,神孝直斗,159,159,8000,1000,8000,4000,1,1,3,1672143261,3,RMB-93,221227-202656.json,True,True,False,False
41907369,2,470802,4,神孝直斗,159,337,8000,1000,8000,4000,1,1,3,1672143261,5,德利尔,221227-202656.json,True,True,True,True
41907404,2,924172,2,Farabi,112,37,8000,1000,8000,4000,1,1,3,1672143871,3,M14,221227-203755.json,True,True,False,False
41907406,2,268612,2,gbsup,111,270,4000,1000,4000,2000,1,1,3,1672144068,4,四式,221227-203755.json,True,True,True,False
41907407,2,268612,4,gbsup,111,34,4000,1000,4000,2000,1,1,3,1672144069,3,M1加兰德,221227-203755.json,True,True,False,False
41907523,2,1006512,4,路旁的貅,23,190,8000,1000,8000,4000,1,1,3,1672145319,3,NS2000,221227-205951.json,True,True,False,False
41907524,2,1006512,2,路旁的貅,23,118,8000,1000,8000,4000,1,1,3,1672145325,4,9A-91,221227-205951.json,True,True,True,False
41907553,2,970752,2,三姆達,109,178,1000,4000,4000,2000,1,1,3,1672146175,3,F1,221227-210521.json,True,True,False,False
41907558,2,447642,4,qsxwdc,170,42,8000,1000,8000,4000,2,20,5,1672146377,4,PTRD,221227-211619.json,True,True,True,False
41907559,2,447642,2,qsxwdc,170,349,8000,1000,8000,4000,1,1,3,1672146377,4,AK74M,221227-211619.json,True,True,True,False
41907660,2,13162,4,霍爾德,189,378,1000,1000,1000,1000,1,1,3,1672147939,5,SCAR-L,221227-213817.json,True,True,True,True
